id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
97227784,Fabricio Dal To\xe9,fabriciocdaltoe,60,924,2001,1,4,,,,,,,,http://a1.twimg.com/profile_images/582208589/imagem0188_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1260976503000L,2009-12-16 16:15:03,2010-11-07 11:10:52,2016-03-14 17:10:09,3873.0,,,False,True,2.82967032967033,False
97241231,Sarah Garnier,sarahgarnier,34,1210,1910,0,1,,,,,,,,http://a2.twimg.com/profile_images/577690006/sarah_garnier_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1260980868000L,2009-12-16 17:27:48,2010-11-07 11:10:52,2016-03-14 17:10:09,,,,,,,
97242352,Jon Rimsfeld,jonrimsfeld,56,860,1953,0,1,,,,,,,,http://a0.twimg.com/profile_images/577696044/jon_rimsfeld_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1260981237000L,2009-12-16 17:33:57,2010-11-07 11:10:52,2016-03-14 17:10:09,,,,,,,
97534341,Matheus Eq-Scf,matheusscf,12,266,833,0,0,,,,,,,,http://s.twimg.com/a/1288039940/images/default_profile_2_normal.png,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme1/bg.png,,,,,,,,,,,,1261087100000L,2009-12-17 22:58:20,2010-11-07 11:10:52,2016-03-14 17:10:09,3871.0,,,True,True,3.7470588235294118,False
97669478,MarandaMayo,MarandaMayo235,1,28,738,0,0,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_4_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1261143981000L,2009-12-18 14:46:21,2010-11-07 11:10:52,2016-03-14 17:10:10,,,,,,,
97717951,Everet Pastin,everetpastin,35,1157,1959,0,0,,,,,,,,http://a3.twimg.com/profile_images/580984639/everet_pastin_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1261159434000L,2009-12-18 19:03:54,2010-11-07 11:10:52,2016-03-14 17:10:10,,,,,,,
97901174,LesaJarvis,LesaJarvis127,1,39,765,0,0,,,,,,,,http://s.twimg.com/a/1288660386/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1261230214000L,2009-12-19 14:43:34,2010-11-07 11:10:52,2016-03-14 17:10:10,,,,,,,
97901292,KatyBender,KatyBender621,1,43,760,0,2,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_6_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1261230253000L,2009-12-19 14:44:13,2010-11-07 11:10:52,2016-03-14 17:10:10,3870.0,,,True,True,9.753846153846155,False
97903329,EvangelinaCarter,Carter_8349,1,32,747,0,0,,,,,,,,http://s.twimg.com/a/1288742912/images/default_profile_6_normal.png,,,,,,,,,http://s.twimg.com/a/1288742912/images/themes/theme1/bg.png,,,,,,,,,,,,1261230944000L,2009-12-19 14:55:44,2010-11-07 11:10:52,2016-03-14 17:10:11,,,,,,,
97925415,deilma suelen,deilmagata,154,948,2001,1,7,,,,,,,,http://a1.twimg.com/profile_images/659808933/33333_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/70698860/05-04-09_1704.jpg,,,,,,,,,"\u03b1\u03c3\u0438d\u03b5 vc \u03b5st\xefv\u03b5r \u03b5u t\u03c3 l\u03b1.. \u03b5u t\u03c3 l\u03b1.. A menina que ainda tem a inoscencia nos olhos, ou talvez a mulher que tem atitude em seus atos =]",,,1261238243000L,2009-12-19 16:57:23,2010-11-07 11:10:52,2016-03-14 17:10:11,3870.0,,,False,False,3.0632411067193677,False
98032954,InezLowery,InezLowery906,1,84,789,0,0,,,,,,,,http://s.twimg.com/a/1288660386/images/default_profile_5_normal.png,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1261277539000L,2009-12-20 03:52:19,2010-11-07 11:10:52,2016-03-14 17:10:11,3869.0,,,True,True,10.36923076923077,False
98034594,JuliannePugh,Pugh_6120,1,41,766,0,0,,,,,,,,http://s.twimg.com/a/1287523226/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1261278152000L,2009-12-20 04:02:32,2010-11-07 11:10:52,2016-03-14 17:10:12,3869.0,,,True,True,9.833333333333334,False
98034633,LornaColeman,Coleman_1665,1,58,778,0,0,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_4_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1261278165000L,2009-12-20 04:02:45,2010-11-07 11:10:52,2016-03-14 17:10:12,3869.0,,,True,True,9.333333333333334,False
98054801,Carol,Carol_sanches17,102,525,1915,0,0,,,,,,,,http://a3.twimg.com/profile_images/583278803/ela_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1261285786000L,2009-12-20 06:09:46,2010-11-07 11:10:52,2016-03-14 17:10:12,,,,,,,
98070360,Chris  Wilson,chrson7,20,1118,1888,0,10,http://kl.am/5kao,,,World,,,,http://a1.twimg.com/profile_images/583388549/imagessbbb_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288742912/images/themes/theme1/bg.png,,,,,,,,,"Interested In Working From Home, Business Opps,Marketing Tools. Will be looking for more opportunities to share.My webpage:SOLO ADS  to 1,450,000 Prospects",,,1261292315000L,2009-12-20 07:58:35,2010-11-07 11:10:52,2016-03-14 17:10:12,3869.0,,,False,False,2.0972404730617606,False
98123278,Felipe Almeida,felipesign,17,758,2000,0,1,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1261314456000L,2009-12-20 14:07:36,2010-11-07 11:10:52,2016-03-14 17:10:13,3869.0,,,True,True,3.5632183908045976,False
98422697,Igor Ferreira,igor_fe,22,264,1176,0,1,,,,Brasil,,,,http://a2.twimg.com/profile_images/585668786/ogaaaidmmemyn6tkvdl7v_khaon04icndjct4u6ean6ayuuf_tp49hfvge8xzu9abcvmrzrohqvhqa3ntpvbq7jq01qam1t1un_u0tcrbxhzlhwiq6tuxv_d3l5v_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288742912/images/themes/theme15/bg.png,,,,,,,,,,,,1261414967000L,2009-12-21 18:02:47,2010-11-07 11:10:52,2016-03-14 17:10:13,3868.0,,,False,True,5.6521739130434785,False
98444244,JoaodaSilva,joaozitogalera,61,841,1498,3,1,,,,,,,,http://a3.twimg.com/profile_images/620755791/raulzito_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1261421336000L,2009-12-21 19:48:56,2010-11-07 11:10:52,2016-03-14 17:10:13,3867.0,,,False,True,2.291015625,False
98475185,F\xe3 C. O. Lucas Rios,fco_LRios,79,864,2000,0,4,,,,,,,,http://a1.twimg.com/profile_images/586051181/45971726_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/61173612/mqtechnoweb.br.jpg,,,,,,,,,,,,1261431012000L,2009-12-21 22:30:12,2010-11-07 11:10:52,2016-03-14 17:10:14,3867.0,,,False,True,3.061349693251534,False
98537063,Fcodrakeejosh,Fcodrakeejosh,21,423,1484,0,2,http://mundonick.uol.com.br/canal/series/drake_y_josh/show.jhtml?_requestid=304307,,,,,,,http://a2.twimg.com/profile_images/586556962/3264-1_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/61238962/sgjvyw.jpg,,,,,,,,,Eles passam de Segunda a Sexta as 21:00 na Nickelodeon!\r\ne de segunda a sexta as 9:40 na Tv Globinho.,,,1261452493000L,2009-12-22 04:28:13,2010-11-07 11:10:52,2016-03-14 17:10:14,3867.0,,,False,False,4.716666666666667,False
98691180,farofeira,farofeiiira,3,122,1509,0,1,,,,,,,,http://s.twimg.com/a/1288117648/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288117648/images/themes/theme1/bg.png,,,,,,,,,,,,1261506345000L,2009-12-22 19:25:45,2010-11-07 11:10:52,2016-03-14 17:10:14,3866.0,,,True,True,15.916666666666666,False
98756762,Thalita Sousa,thali_sousa,44,801,2001,0,2,,,,S\xe3o Paulo ,,,,http://a0.twimg.com/profile_images/588047444/ogaaafcf5jbs3eh1h_f19zrtkv6w3aicdjjihsksqfyqgofrefyqtiptxuedfndwfvdzgbekcl4yxphoeyznifcub9kam1t1ungexqbqo4tqgakca4yv1wpxmscf_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288981003/images/themes/theme1/bg.png,,,,,,,,,,,,1261529253000L,2009-12-23 01:47:33,2010-11-07 11:10:52,2016-03-14 17:10:15,3866.0,,,False,True,3.4187082405345213,False
98888058,Aiden Johnson  ,aidensitbiz,8,920,1895,0,13,http://kl.am/5p2m,,,Network Marketing  ,,,,http://a2.twimg.com/profile_images/588951930/imagesufd_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,"Working from home using PPC and Email Marketing.\r\nPls visit my Website: SOLO AD Submitter to 1,450,000 ",,,1261577575000L,2009-12-23 15:12:55,2010-11-07 11:10:52,2016-03-14 17:10:15,3866.0,,,False,False,2.5461658841940533,False
98947784,rafael de sousa,alien111,74,638,1990,0,3,,,,,,,,http://a2.twimg.com/profile_images/620556330/eu_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1261597781000L,2009-12-23 20:49:41,2010-11-07 11:10:52,2016-03-14 17:10:15,3865.0,,,False,True,4.505586592178771,False
99073918,Daniel Warren,dig4cash,11,1096,1880,0,2,http://kl.am/5qtn,,,email marketing,,,,http://a1.twimg.com/profile_images/590187453/imagesuyt_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288726349/images/themes/theme1/bg.png,,,,,,,,,"Online Marketing focusing on SEO, Adwords PPC and email marketing.\r\nPlease visit my Web Page: SOLO ADS to 1,450,000 Contacts",,,1261648085000L,2009-12-24 10:48:05,2010-11-07 11:10:52,2016-03-14 17:10:15,3865.0,,,False,False,2.1426611796982167,False
99323986,Jacinto Espinal,jacintoesp,6,687,1819,0,6,http://kl.am/5s91,,,Colombia,,,,http://a0.twimg.com/profile_images/592040172/imagesfaa_normal.jpeg,,,,,,,,,http://s.twimg.com/a/1288726349/images/themes/theme1/bg.png,,,,,,,,,MLM and Network Marketing.\r\nVisite mi sitio web: COMO RECUPERAR A Una Novia\r\n,,,1261760854000L,2009-12-25 18:07:34,2010-11-07 11:10:52,2016-03-14 17:10:16,3864.0,,,False,False,3.2987551867219915,False
99559113,piriririririri,piriririririri,38,594,2001,0,1,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_3_normal.png,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1261855215000L,2009-12-26 20:20:15,2010-11-07 11:10:52,2016-03-14 17:10:16,3862.0,,,True,True,4.97741935483871,False
100024367,Blog Cromo T,cromot,35,896,1974,0,0,,,,,,,,http://a0.twimg.com/profile_images/597174764/cromo_t_branco_e_laranja_1b_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/67486330/cromossomo_2_legal_pequeno.png,,,,,,,,,,,,1262027601000L,2009-12-28 20:13:21,2010-11-07 11:10:52,2016-03-14 17:10:16,3860.0,,,False,True,2.8833652007648185,False
100065024,bruuna,buusz,15,745,2002,0,1,,,,braasil .,,,,http://a3.twimg.com/profile_images/597851131/3_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/62599093/brunaaa_desenho.bmp,,,,,,,,,"eu soou a bruuna , e vooc\xea \xe9 qeem?!\r\nbeijoomesiga =**",,,1262039635000L,2009-12-28 23:33:55,2010-11-07 11:10:52,2016-03-14 17:10:17,3860.0,,,False,False,3.420704845814978,False
100257788,Publipt. Cliques,publiptcliques,58,984,1990,0,2,http://www.publipt.com/pages/index.php?refid=romarioalmeida,,,,,,,http://a1.twimg.com/profile_images/598776905/dinheiro-em-arvore_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/62709412/dinheiro.jpg,,,,,,,,,"Ganhe dinheiro apenas para clicar em sites. \xc9 o famoso PCT! 5 minutos por dia, n\xe3o custa nada, s\xf3 h\xe1 rendas.",,,1262102794000L,2009-12-29 17:06:34,2010-11-07 11:10:52,2016-03-14 17:10:17,3860.0,,,False,True,2.704225352112676,False
100320771,Mariana Falcone ,MarianaFalcone,21,396,1414,31,6,,,,,,,,http://a1.twimg.com/profile_images/599307381/ogaaalo347ps7j0bg8c-rje-ea6wq16oiradcv223dsertgy9-kktwmxa-qowsbkdpbcqjufzu24dgchhpynp5oauk8am1t1uh8ulfwntpaikvignfjj7ihfxpfl_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme9/bg.gif,,,,,,,,,,,,1262120927000L,2009-12-29 22:08:47,2010-11-07 11:10:52,2016-03-14 17:10:17,3859.0,,,False,True,4.647826086956521,False
100394441,sendy n. c\xe2ndido,seeeendyyyyyyy,422,2069,2083,0,4,,,,porto velho - ro - brasil,,,,http://a2.twimg.com/profile_images/647419582/qu_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/68792991/njsgdtsa.jpg,,,,,,,,,me sigam no @sendynaraj,,,1262144573000L,2009-12-30 04:42:53,2010-11-07 11:10:52,2016-03-14 17:10:17,3859.0,,,False,False,1.2547559966914805,False
100414500,.,k7676,16,163,757,0,1,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_4_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1262150801000L,2009-12-30 06:26:41,2010-11-07 11:10:52,2016-03-14 17:10:18,3859.0,,,True,True,6.125,False
100480429,J\u03b1\u03b1que,jaquejardel,19,361,1462,0,5,,,,,,,,http://s.twimg.com/a/1288907344/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1262174534000L,2009-12-30 13:02:14,2010-11-07 11:10:52,2016-03-14 17:10:18,3859.0,,,True,True,5.221698113207547,False
100607808,Lizi Lima,lizilima,20,71,1161,0,1,,,,,,,,http://s.twimg.com/a/1288742912/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288742912/images/themes/theme17/bg.gif,,,,,,,,,,,,1262210812000L,2009-12-30 23:06:52,2010-11-07 11:10:52,2016-03-14 17:10:18,3858.0,,,True,True,25.428571428571427,False
100610528,Rosi Pompeu,rosipompeu,23,324,1336,0,2,,,,Piracicaba-SP,,,,http://a2.twimg.com/profile_images/601165094/dsc09301_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/63023917/pink_twitter_bg_by_artandmore.jpg,,,,,,,,,,,,1262211614000L,2009-12-30 23:20:14,2010-11-07 11:10:52,2016-03-14 17:10:18,3858.0,,,False,True,5.915151515151515,False
100767001,ARCA ONLINE,arcaonlineosite,42,423,392,0,1,,,,,,,,http://a3.twimg.com/profile_images/605392619/twitter_logoarca_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/63522043/fnarca.jpg,,,,,,,,,,,,1262266156000L,2009-12-31 14:29:16,2010-11-07 11:10:52,2016-03-14 17:10:19,3858.0,,,False,True,1.1770491803278689,False
100845769,Jose_postalli,Jose_postalli,29,291,1312,0,1,,,,,,,,http://a2.twimg.com/profile_images/602777026/4110slipknot_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287502835/images/themes/theme14/bg.gif,,,,,,,,,,,,1262294164000L,2009-12-31 22:16:04,2010-11-07 11:10:52,2016-03-14 17:10:19,3857.0,,,False,True,5.982035928143713,False
100989984,Tweetn Money,tweetnmoney4u,81,912,1174,0,3,http://budurl.com/tweetnmoney4u,,,Michigan,,,,http://a2.twimg.com/profile_images/616193330/debt_to_income_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64867356/street_signs.jpg,,,,,,,,,Working with like minded people to help them make money and increase their wealth by using Twitter,,,1262357323000L,2010-01-01 15:48:43,2010-11-07 11:10:52,2016-03-14 17:10:19,3857.0,,,False,False,1.7466666666666666,False
101330311,Biel,iruning_,692,2833,3425,19,7,,,,,,,,http://a3.twimg.com/profile_images/621389275/dzszxczxc_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64623198/bg.jpg,,,,,,,,,,,,1262471583000L,2010-01-02 23:33:03,2010-11-07 11:10:52,2016-03-14 17:10:19,3855.0,,,False,True,1.5817742908871455,False
101560756,Jo\xe3ao Pedroo,Pedro_xXx,69,73,702,0,0,,,,,,,,http://a0.twimg.com/profile_images/608303604/03012010062_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/63870425/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.jpg,,,,,,,,,,,,1262549267000L,2010-01-03 21:07:47,2010-11-07 11:10:52,2016-03-14 17:10:20,3854.0,,,False,False,0.16666666666666666,False
101615403,Alan Carlos,alancrp,25,285,1205,0,5,,,,,,,,http://a0.twimg.com/profile_images/612665224/pc071103_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/63897926/pc071103.jpg,,,,,,,,,,,,1262566095000L,2010-01-04 01:48:15,2010-11-07 11:10:52,2016-03-14 17:10:20,3854.0,,,False,True,5.5212121212121215,False
101704064,Online Degrees,Onlinedegrees01,11,323,1655,0,4,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1262594552000L,2010-01-04 09:42:32,2010-11-07 11:10:52,2016-03-14 17:10:20,,,,,,,
101766819,Alex Charles,alexboydoido,81,740,2000,0,1,,,,,,,,http://s.twimg.com/a/1288117648/images/default_profile_0_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/67031014/3264_l-fire-skull.jpg,,,,,,,,,,,,1262614001000L,2010-01-04 15:06:41,2010-11-07 11:10:52,2016-03-14 17:10:21,3854.0,,,True,True,3.667441860465116,False
101859187,AHOIOI,quatrocincoseis,100,432,1803,0,3,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_3_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1262638010000L,2010-01-04 21:46:50,2010-11-07 11:10:52,2016-03-14 17:10:21,3853.0,,,False,True,5.576763485477178,False
101861459,Glaucia ,glaucia_mo,15,732,1962,0,6,http://www.orkut.com.br/main#profile?uid=2273283298748344594,,,,,,,http://a1.twimg.com/profile_images/610199825/ogaaamgvt4lkwigjhsjasuojrofpl0yotbv6jhf3nd4cguau5law6sqtwvpc-2solfe8fztly_i0s7kuojozbsy30usam1t1uhvxamyvxezhlmlbq_qlgfceqwc3_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64103806/paramore-riot.jpg,,,,,,,,,,,,1262638652000L,2010-01-04 21:57:32,2010-11-07 11:10:52,2016-03-14 17:10:21,3853.0,,,False,True,3.690773067331671,False
101870513,Banda High Boys,highboysrockban,23,270,1208,0,1,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_3_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1262641256000L,2010-01-04 22:40:56,2010-11-07 11:10:52,2016-03-14 17:10:21,3853.0,,,True,True,6.241379310344827,False
101874819,kelly ,kelly_spo,22,559,1969,0,4,,,,,,,,http://a0.twimg.com/profile_images/610298236/kelly_014_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64117828/sem_t_tulo.jpg,,,,,,,,,,,,1262642614000L,2010-01-04 23:03:34,2010-11-07 11:10:52,2016-03-14 17:10:22,3853.0,,,False,True,5.003164556962025,False
101912883,Belzebu Satan\xe1s,belzebusatanas,18,271,1218,0,1,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_2_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1262653236000L,2010-01-05 02:00:36,2010-11-07 11:10:52,2016-03-14 17:10:22,3853.0,,,True,True,6.071428571428571,False
101953289,Anahiilovers,Anahiilovers,52,668,1989,0,2,,,,,,,,http://a2.twimg.com/profile_images/611002570/oqaaah2qh5c7r1vdtcpl6hjnjj2vdo16qwycaunjfn5njc1b3xzbao4nsmkypk3msfwsai7dns0ewgocxnwjcd8t-rmam1t1ufybuvwznsq2dlp1hrv8ofcsm6ez_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/64224699/gfdg.jpg,,,,,,,,,,,,1262664852000L,2010-01-05 05:14:12,2010-11-07 11:10:52,2016-03-14 17:10:22,3853.0,,,False,True,4.042606516290727,False
101964632,Follow Me !,__followme,69,626,1856,0,1,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_0_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/64222599/plano-de-fundo-abstrato.jpg,,,,,,,,,,,,1262668188000L,2010-01-05 06:09:48,2010-11-07 11:10:52,2016-03-14 17:10:23,3853.0,,,True,True,4.062322946175637,False
102044309,SEGUIDORES,gynoficial,22,342,1282,0,4,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_3_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/65413435/imagem1.jpg,,,,,,,,,,,,1262693592000L,2010-01-05 13:13:12,2010-11-07 11:10:52,2016-03-14 17:10:23,3853.0,,,True,True,4.251063829787234,False
102091443,Ingrid ,indihh,112,623,1392,7,0,http://twitter.com/indihh,,,Brasil,,,,http://a0.twimg.com/profile_images/627285124/i_love_bad_romance_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64314582/page.jpg,,,,,,,,, estudante e vendedora,,,1262706237000L,2010-01-05 16:43:57,2010-11-07 11:10:52,2016-03-14 17:10:23,3853.0,,,False,False,2.8461538461538463,False
102128244,Alisson,AlissooMello,74,690,2001,0,6,,,,,,,,http://s.twimg.com/a/1288907344/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme9/bg.gif,,,,,,,,,,,,1262715931000L,2010-01-05 19:25:31,2010-11-07 11:10:52,2016-03-14 17:10:23,3852.0,,,False,True,2.716666666666667,False
102158636,ENEIA,ENEIASANTOS,18,248,1145,0,0,,,,,,,,http://s.twimg.com/a/1287523226/images/default_profile_6_normal.png,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1262723901000L,2010-01-05 21:38:21,2010-11-07 11:10:52,2016-03-14 17:10:24,3852.0,,,True,True,6.734375,False
102216171,Ana Karoline,karolangelim,25,292,1156,0,1,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1262737806000L,2010-01-06 01:30:06,2010-11-07 11:10:52,2016-03-14 17:10:24,3852.0,,,False,True,4.646067415730337,False
102372459,Mariah,nanah_pocket,22,638,2001,0,0,,,,,,,,http://s.twimg.com/a/1288981003/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288981003/images/themes/theme13/bg.gif,,,,,,,,,,,,1262785184000L,2010-01-06 14:39:44,2010-11-07 11:10:52,2016-03-14 17:10:24,3852.0,,,True,True,4.388405797101449,False
102377614,Rafa Murdioz,murdioz,19,719,1999,0,0,,,,,,,,http://a0.twimg.com/profile_images/613762992/logo999_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64540694/more_simple_wallpaper_by_voodoo3333.jpg,,,,,,,,,"Publicit\xe1rio, \xe0s vezes. ",,,1262786446000L,2010-01-06 15:00:46,2010-11-07 11:10:52,2016-03-14 17:10:25,,,,,,,
102388239,Pico Em Alta,Pico_Em_Alta,223,1369,1987,0,12,http://www.picoemalta.com.br,,,Brasil,,,1.0,http://a3.twimg.com/profile_images/614012331/cartao_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64571358/page_bg_evening.jpg,,,,,,,,,,,,1262788992000L,2010-01-06 15:43:12,2010-11-07 11:10:52,2016-03-14 17:10:25,3852.0,,,False,True,1.9841656516443362,False
102416124,Rafael Rodrigues,Rafael_Ousado,25,303,1271,0,3,,,,,,,,http://a3.twimg.com/profile_images/614044127/1_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/64577624/2182.jpg,,,,,,,,,,,,1262795897000L,2010-01-06 17:38:17,2010-11-07 11:10:52,2016-03-14 17:10:25,3852.0,,,False,True,5.444444444444445,False
102425480,Beatriz Chimini,biascmusic,50,741,2002,0,5,,,,,,,,http://a1.twimg.com/profile_images/614069017/lucky_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/64579643/eb9624fb.jpg,,,,,,,,,,,,1262798166000L,2010-01-06 18:16:06,2010-11-07 11:10:52,2016-03-14 17:10:25,,,,,,,
102461983,Brasil na Copa,hexa_brasil,32,369,1423,0,4,,,,,,,,http://a0.twimg.com/profile_images/614335704/logo_cbf_novo1-thumb_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/64614493/logo_cbf_novo1-thumb.jpg,,,,,,,,,,,,1262807483000L,2010-01-06 20:51:23,2010-11-07 11:10:52,2016-03-14 17:10:26,3851.0,,,False,True,4.688034188034188,False
102503569,WendyMorton,WendyMorton452,1,60,782,0,1,,,,,,,,http://s.twimg.com/a/1288305442/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1262818039000L,2010-01-06 23:47:19,2010-11-07 11:10:52,2016-03-14 17:10:26,3851.0,,,True,True,9.895522388059701,False
102508500,Carol ' Queiroz,caahqueirozS,28,237,923,0,3,,,,,,,,http://a2.twimg.com/profile_images/621010198/ogaaam6g7tdoyne5p_v39evrcyt_hwuofgzdizeqpfqzglmew0-pm4tvypxwau1y6ixfpyo7mmgwkpw-3c_wcrkibdcam1t1uhcznepgqo5-fsm6ggh9yuwqzxh3_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/65456494/dsc00460.jpg,,,,,,,,,,,,1262819328000L,2010-01-07 00:08:48,2010-11-07 11:10:52,2016-03-14 17:10:26,3851.0,,,False,True,4.77027027027027,False
102508730,Anna Barreto,annabarretoXD,21,295,1181,0,1,,,,,,,,http://a0.twimg.com/profile_images/614643564/imagem0878_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1262819393000L,2010-01-07 00:09:53,2010-11-07 11:10:52,2016-03-14 17:10:27,3851.0,,,False,False,0.5140692640692641,False
